Num_Acc,jour,mois,an,hrmn,lum,dep,com,agg,int,atm,col,adr,lat,long,catr,voie,v1,v2,circ,nbv,vosp,prof,pr,pr1,plan,lartpc,larrout,surf,infra,situ,vma,id_usager,id_vehicule_x,num_veh_x,place,catu,grav,sexe,an_nais,trajet,secu1,secu2,secu3,locp,actp,etatp,id_vehicule_y,num_veh_y,senc,catv,obs,obsm,choc,manv,motor,occutc
202200036705,15,1,2022,19:45,5,56,56098,2,2,1,3,COMBES (RUE  EMILE ),"47,7719300000"," -3,3387800000",4,COMBES (RUE  EMILE ),0,,2,2,0,1,(1),(1),1,, -1,1,0,1,30,1 012 416,748 539,B01,1,1,4,1,1979.0,5,2,0,-1,-1, -1,-1,748 539,B01,2,1,0,2,7,1,5,
202200036710,14,7,2022,14:00,1,75,75115,2,1,1,3,RUE LINOIS,"48,8485960000","2,2828020000",4,RUE LINOIS,0,,1,1,1,1,(1),(1),1,, -1,1,0,1,30,1 012 408,748 532,Z01,1,1,1,-1,,-1,-1,-1,-1,-1, -1,-1,748 535,A01,2,1,1,0,8,1,5,
202200036710,14,7,2022,14:00,1,75,75115,2,1,1,3,RUE LINOIS,"48,8485960000","2,2828020000",4,RUE LINOIS,0,,1,1,1,1,(1),(1),1,, -1,1,0,1,30,1 012 412,748 535,A01,1,1,4,1,1993.0,9,8,0,-1,0,0,-1,748 535,A01,2,1,1,0,8,1,5,
202200036711,27,2,2022,10:40,1,75,75101,2,2,1,1,BOULEVARD DE SEBASTOPOL,"48,8595310000","2,3487860000",4,BOULEVARD DE SEBASTOPOL,0,,2,5,1,1,(1),(1),1,, -1,1,-1,5,30,1 012 403,748 528,A01,1,1,4,1,1990.0,5,2,8,-1,0,0,-1,748 528,A01,1,1,0,2,1,1,5,
202200036711,27,2,2022,10:40,1,75,75101,2,2,1,1,BOULEVARD DE SEBASTOPOL,"48,8595310000","2,3487860000",4,BOULEVARD DE SEBASTOPOL,0,,2,5,1,1,(1),(1),1,, -1,1,-1,5,30,1 012 405,748 529,Z01,1,1,1,-1,,-1,-1,-1,-1,0,0,-1,748 528,A01,1,1,0,2,1,1,5,
202200036717,26,2,2022,19:25,2,75,75101,2,2,1,6,RUE DE RIVOLI,"48,8601050000","2,3434270000",4,RUE DE RIVOLI,0,,2,4,1,1,(1),(1),1,, -1,1,-1,5,30,1 012 384,748 518,B01,5,2,4,2,1986.0,5,1,0,-1,0,0,-1,748 521,A01,1,1,1,1,1,1,5,
202200036717,26,2,2022,19:25,2,75,75101,2,2,1,6,RUE DE RIVOLI,"48,8601050000","2,3434270000",4,RUE DE RIVOLI,0,,2,4,1,1,(1),(1),1,, -1,1,-1,5,30,1 012 385,748 518,B01,4,2,4,1,2020.0,5,1,0,-1,0,0,-1,748 521,A01,1,1,1,1,1,1,5,
202200036717,26,2,2022,19:25,2,75,75101,2,2,1,6,RUE DE RIVOLI,"48,8601050000","2,3434270000",4,RUE DE RIVOLI,0,,2,4,1,1,(1),(1),1,, -1,1,-1,5,30,1 012 386,748 518,B01,3,2,4,2,1978.0,5,1,0,-1,0,0,-1,748 521,A01,1,1,1,1,1,1,5,
202200036717,26,2,2022,19:25,2,75,75101,2,2,1,6,RUE DE RIVOLI,"48,8601050000","2,3434270000",4,RUE DE RIVOLI,0,,2,4,1,1,(1),(1),1,, -1,1,-1,5,30,1 012 388,748 518,B01,1,1,1,1,1999.0,4,1,0,-1,0,0,-1,748 521,A01,1,1,1,1,1,1,5,
202200036717,26,2,2022,19:25,2,75,75101,2,2,1,6,RUE DE RIVOLI,"48,8601050000","2,3434270000",4,RUE DE RIVOLI,0,,2,4,1,1,(1),(1),1,, -1,1,-1,5,30,1 012 392,748 521,A01,10,3,4,2,1973.0,5,0,-1,-1,3,3,3,748 521,A01,1,1,1,1,1,1,5,
202200036717,26,2,2022,19:25,2,75,75101,2,2,1,6,RUE DE RIVOLI,"48,8601050000","2,3434270000",4,RUE DE RIVOLI,0,,2,4,1,1,(1),(1),1,, -1,1,-1,5,30,1 012 395,748 521,A01,2,2,1,1,2003.0,5,2,0,-1,0,0,-1,748 521,A01,1,1,1,1,1,1,5,
202200036717,26,2,2022,19:25,2,75,75101,2,2,1,6,RUE DE RIVOLI,"48,8601050000","2,3434270000",4,RUE DE RIVOLI,0,,2,4,1,1,(1),(1),1,, -1,1,-1,5,30,1 012 397,748 521,A01,1,1,1,1,2003.0,5,2,0,-1,0,0,-1,748 521,A01,1,1,1,1,1,1,5,
