Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,adr,gps,lat,long,dep,catr,voie,v1,v2,circ,nbv,pr,pr1,vosp,prof,plan,lartpc,larrout,surf,infra,situ,env1,place,catu,grav,sexe,trajet,secu,locp,actp,etatp,an_nais,num_veh_x,senc,catv,occutc,obs,obsm,choc,manv,num_veh_y
200800001896,8,1,10,1700,1,2,2,1,6,31,SALLES (RUE),M,4515963.0,453621.0,190,4,0.0,0.0,,1,1,,,0,1,1,0,29,1,0,1,3,1,1,3,2,0,22,0,0,0,1935.0,A01,0,1,0,0,2,1,1,A01
200800001930,8,1,24,1724,2,2,1,1,1,231,GALLIOT (FRANCOIS) (QUAI,,,,210,4,0.0,0.0,,2,2,,,1,1,1,0,50,1,0,5,0,1,1,4,1,1,22,0,0,0,1973.0,A01,0,1,0,0,2,1,1,A01
200800002063,8,1,20,830,1,2,1,1,3,88,"1, DE GAULLE (PLACE GENE",,,,60,4,0.0,0.0,,2,2,,,0,1,1,0,110,1,0,1,99,1,1,4,1,5,21,0,0,0,1968.0,B01,0,1,0,0,2,0,1,B01
200800002103,8,1,29,1540,1,2,2,1,3,88,"0, DUBOUCHAGE (BD)",,,,60,4,0.0,0.0,,1,2,,,0,1,1,0,65,1,0,1,0,1,1,4,1,0,91,0,0,0,1982.0,B01,0,1,0,0,2,1,1,B01
200800002111,8,1,31,1000,1,2,1,1,3,88,"37, CARABACEL (BD)",,,,60,4,0.0,0.0,,2,4,,,0,1,1,0,100,1,0,1,99,1,1,4,2,2,43,0,0,0,1982.0,B01,0,1,0,0,2,0,2,B01
200800002112,8,1,31,1335,1,2,1,1,7,88,"0, CASSIN (BD RENE)",,,,60,4,0.0,0.0,,2,3,,,0,1,1,0,110,1,0,1,0,1,1,4,2,5,93,0,0,0,1938.0,B01,0,1,0,0,0,0,1,B01
200800002125,8,1,9,1312,1,2,2,8,3,225,CAPITAINE TOURNISSA AVEN,,,,90,4,0.0,0.0,,2,1,,,0,1,1,0,89,1,0,0,0,1,1,3,1,5,93,0,0,0,1926.0,A01,0,1,0,0,2,8,2,A01
200800002181,8,1,23,1427,1,2,1,1,7,7,"0, BASSE CHAINE PONT",,,,490,4,0.0,0.0,,2,2,,,0,1,1,0,70,1,0,1,0,1,1,4,1,0,21,0,0,0,1986.0,A01,0,1,0,0,0,0,1,A01
200800002182,8,1,23,948,1,2,6,1,6,246,"0, CHAUVIN AVENUE",,,,490,4,0.0,0.0,,2,2,,,0,1,1,0,90,1,0,1,0,1,1,4,2,1,93,0,0,0,1965.0,A01,0,1,0,0,2,0,16,A01
200800002194,8,1,29,1643,1,2,3,1,7,7,"0, VILLESICARD RUE ET SQ",,,,490,4,0.0,0.0,,2,2,,,0,1,1,0,60,1,0,1,0,1,1,4,1,2,93,0,0,0,1991.0,A01,0,1,0,0,0,1,1,A01
200800002201,8,1,22,1900,5,2,2,1,3,99,DELHUMEAU PLESSIS (BOULE,,,,490,4,0.0,0.0,,2,2,,,0,2,1,0,76,1,0,1,0,1,1,3,1,1,43,0,0,0,1963.0,B01,0,1,0,0,2,1,1,B01
200800002245,8,1,27,1120,1,2,1,1,6,448,"36, LALANDE (RUE)",,,,520,4,0.0,0.0,,2,2,,,0,1,1,0,0,1,0,4,0,1,1,1,1,5,22,0,0,0,1991.0,A01,0,1,0,0,1,8,1,A01
200800002254,8,1,17,850,1,2,3,2,3,273,"5, WILSON (AVENUE)",,,,540,3,0.0,0.0,,2,2,,,0,1,0,0,0,2,0,1,99,1,1,3,1,2,93,0,0,0,1994.0,A01,0,1,0,0,0,3,19,A01
200800002255,8,1,31,1208,1,2,1,8,7,159,"12, PERI (RUE GABRIEL)",,,,540,3,0.0,0.0,,2,2,,,0,1,1,0,72,1,0,0,99,1,1,3,2,1,93,0,0,0,1963.0,B01,0,1,0,0,2,1,21,B01
200800002295,8,1,24,1205,1,2,3,1,6,395,"1, POINCARE (RUE RAYMOND",,,,540,4,0.0,0.0,,2,2,,,0,1,1,0,0,1,0,1,0,1,1,3,2,2,22,0,0,0,1987.0,A01,0,1,0,0,1,1,1,A01
200800002319,8,1,8,825,5,2,1,1,7,98,"., PERI (RUE GABRIEL)",,,,560,9,0.0,0.0,,2,2,,,2,1,1,0,0,1,0,1,99,1,1,4,1,0,21,0,0,0,1949.0,A01,0,1,0,0,0,0,1,A01
200800002321,8,1,8,1436,1,2,2,1,3,121,"., QUEHELLIO ( ET IMP DE",,,,560,9,0.0,0.0,,2,2,,,0,1,1,0,0,1,0,1,0,1,1,4,1,5,21,0,0,0,1956.0,B01,0,1,0,0,2,1,1,B01
200800002349,8,1,25,840,1,2,1,1,3,260,"., DELESTRAINT(AVENUE DU",,,,560,4,0.0,0.0,,1,2,,,0,1,1,0,0,1,0,1,0,1,1,4,1,2,93,0,0,0,1997.0,B01,0,1,0,0,2,1,19,B01
200800002390,8,1,29,1735,1,2,1,1,1,194,BARATTE (FAUBOURG),,,,580,4,0.0,0.0,,2,2,,,0,1,1,35,105,1,0,1,99,1,1,3,1,0,93,0,0,0,1974.0,A01,0,1,0,0,2,0,5,A01
200800002433,8,1,18,2030,5,2,3,2,3,295,"15, DU DEPOT",,,,590,4,0.0,0.0,,2,1,,,0,1,1,0,59,2,0,1,0,1,1,3,2,5,93,0,0,0,1994.0,B01,0,1,0,0,2,8,15,B01
200800002520,8,1,29,1030,1,1,1,8,3,650,GUESDE (RUE JULES),,,,590,4,0.0,0.0,,2,2,,,0,1,1,0,0,1,0,1,0,1,1,3,1,9,23,0,0,0,1990.0,A01,0,1,0,0,2,0,1,A01
200800002565,8,1,17,1520,1,2,1,1,6,108,"19, SOUBITEZ",,,,620,4,0.0,0.0,,2,2,,,0,1,1,0,59,1,0,4,99,0,3,3,1,9,0,5,9,1,1946.0,A01,0,1,0,0,1,3,1,A01
200800002664,8,1,14,1655,1,2,1,1,1,209,"16, PAIX (AVENUE DE LA )",,,,280,4,0.0,0.0,,2,0,,,0,0,0,0,0,1,0,1,0,1,1,4,1,0,91,0,0,0,1992.0,A01,0,1,0,0,2,1,2,A01
200800002802,8,1,10,1230,1,2,1,1,6,555,"40, PL ETIENNE ESQUIROL",,,,310,4,0.0,0.0,,2,3,,,0,1,1,0,85,1,0,1,99,1,1,1,1,2,23,0,0,0,1985.0,A01,0,1,0,0,1,1,1,A01
200800002858,8,1,31,2020,5,2,3,1,3,555,"999, BD RICHARD WAGNER",,,,310,4,0.0,0.0,,0,2,,,0,1,1,0,75,1,0,1,99,1,1,4,2,5,91,0,0,0,1989.0,B01,0,1,0,0,2,1,9,B01
200800002902,8,1,11,1025,1,2,3,1,3,63,CRS DE LUZE,,,,330,4,0.0,0.0,,2,2,,,0,1,1,0,50,1,0,1,0,1,1,3,2,1,21,0,0,0,1930.0,A01,0,1,0,0,2,3,15,A01
200800002906,8,1,14,1240,1,2,2,1,3,63,BD PIERRE 1ER,,,,330,4,0.0,0.0,,2,2,,,0,1,1,0,107,1,0,1,0,1,1,4,2,0,93,0,0,0,1966.0,A01,0,1,0,1,2,1,23,A01
200800002965,8,1,26,1055,1,2,2,1,3,69,RUE MARIUS MARCHANDOU,,,,330,4,0.0,0.0,,2,2,,,0,1,1,0,38,1,0,1,0,1,1,3,1,5,43,0,0,0,1980.0,B01,0,1,0,0,0,4,1,B01
200800002995,8,1,25,1053,1,2,4,1,2,32,COUBERTIN PIERRE (AV),,,,340,4,0.0,0.0,,1,1,,,0,1,1,0,30,1,2,1,0,1,1,3,1,0,21,0,0,0,1924.0,B01,0,1,0,0,2,4,14,B01
200800003013,8,1,11,815,1,2,1,1,2,172,"sans, VILLENEUVE-ANGOULE",M,4359084.0,386602.0,340,4,0.0,0.0,,1,1,,,3,2,3,25,125,1,5,1,3,1,1,3,1,2,23,0,0,0,1992.0,A01,0,1,0,0,4,4,19,A01
200800003031,8,1,24,2040,5,2,1,1,7,172,"sans, GAULLE (ESPLANADE",,,,340,9,0.0,0.0,,0,0,,,0,1,1,0,0,1,6,0,99,1,1,4,1,5,93,0,0,0,1991.0,A01,0,1,0,0,0,1,1,A01
200800003034,8,1,28,900,1,2,1,1,3,172,"sans, GAMBETTA (COURS)",,,,340,4,0.0,0.0,,2,4,,,0,1,1,0,120,1,0,1,99,1,1,4,1,5,93,0,0,0,1977.0,A01,0,1,0,0,2,1,1,A01
200800003079,8,1,25,1425,1,2,6,1,3,238,"00, VERN (DE)",,,,350,4,0.0,0.0,,1,0,,,2,1,2,0,0,1,5,1,0,1,1,3,1,5,93,0,0,0,1937.0,B01,0,1,0,0,2,1,1,B01
200800003089,8,1,29,745,5,2,1,5,1,238,"00, DE GAULLE (ESPLANADE",,,,350,4,0.0,0.0,,0,2,,,2,1,1,0,0,1,0,1,0,1,1,4,1,1,93,0,0,0,1967.0,A01,0,1,0,0,2,0,5,A01
200800003092,8,1,29,1940,5,2,2,1,7,238,"00, JOFFRE ( DU MARECHAL",,,,350,4,0.0,0.0,,0,0,,,0,0,0,0,0,0,0,0,0,1,1,4,2,0,93,0,0,0,1954.0,A01,0,1,0,0,0,0,0,A01
200800003207,8,1,11,1135,1,2,1,1,3,184,"20, OUEST  (BD)",,,,420,4,0.0,0.0,,2,2,,,0,1,0,0,72,1,0,1,0,1,1,4,2,0,21,0,0,0,1938.0,A01,0,1,0,0,2,5,15,A01
200800003246,8,1,5,2110,3,2,1,1,7,132,"107, HECQUEUX (AVENUE DU",,,,440,3,0.0,0.0,,3,4,,,1,1,1,0,80,1,0,3,0,1,1,1,1,5,92,0,0,0,1987.0,A01,0,1,0,0,0,0,13,A01
200800003275,8,1,22,800,2,2,1,2,6,190,"15, AVENUE DE LA MARTELL",,,,440,4,0.0,0.0,,2,2,,,1,1,1,0,0,1,0,5,0,1,1,1,1,2,93,0,0,0,1993.0,A01,0,1,0,0,1,1,1,A01
200800003276,8,1,21,1345,1,2,1,1,6,143,RUE DE LA GALARNIERE,,,,440,4,0.0,0.0,,2,2,1.0,0.0,1,1,1,0,0,1,0,1,3,1,1,4,2,0,93,0,0,0,1974.0,A01,0,1,0,0,2,8,13,A01
200800003309,8,1,12,1015,1,2,2,1,3,234,"43, BELNEUF (RUE DU)",,,,450,4,0.0,0.0,,2,2,,,0,1,1,0,55,1,0,1,0,1,1,4,1,9,23,0,0,0,1933.0,B01,0,1,0,0,2,8,15,B01
200800003761,8,1,23,1550,1,2,1,7,6,573,"14, GARE (CITE DE LA)",,,,620,4,0.0,0.0,,1,1,,,0,1,1,0,34,1,0,1,99,1,1,1,1,5,93,0,0,0,1992.0,A01,0,1,0,0,1,1,21,A01
200800003834,8,1,9,2005,5,2,3,1,3,445,"0, CASTETNAU",,,,640,4,0.0,0.0,,2,2,,,0,1,1,0,0,1,0,1,0,1,1,4,2,0,93,0,0,0,1956.0,B01,0,1,0,0,2,1,1,B01
200800003839,8,1,18,1730,5,2,1,2,2,129,"25, LONS DE",,,,640,4,0.0,0.0,,2,2,,,0,1,1,0,100,2,0,1,0,1,1,4,1,5,43,0,0,0,1995.0,A01,0,1,0,0,2,1,13,A01
200800003848,8,1,31,1725,1,2,6,1,3,445,"1, JEAN MERMOZ",,,,640,4,0.0,0.0,,1,1,,,0,1,2,0,80,1,0,1,99,1,1,4,2,0,93,0,0,0,1959.0,B01,0,1,0,0,2,1,1,B01
200800003900,8,1,4,925,1,2,1,1,3,267,"0, ECKBOLSHEIM (RUE D )",,,,670,4,0.0,0.0,,2,2,,,0,1,1,24,77,1,0,1,0,1,1,3,1,0,23,0,0,0,1985.0,A01,0,1,0,0,2,1,19,A01
200800003902,8,1,7,1240,1,2,2,1,3,482,"0, FAUBOURG DE PIERRE (R",,,,670,4,0.0,0.0,,1,2,,,0,1,1,0,76,2,0,0,0,1,1,4,1,1,91,0,0,0,1954.0,A01,0,1,0,0,2,1,1,A01
200800003906,8,1,10,1130,1,2,1,1,3,482,"0, MARAIS VERT (RUE DU)",,,,670,4,0.0,0.0,,2,1,,,0,1,1,0,60,1,0,0,99,1,1,4,1,5,42,0,0,0,1964.0,A01,0,1,0,0,2,7,19,A01
200800003922,8,1,22,825,2,2,2,1,3,204,"0, ROBERTSAU (RUE DE LA)",,,,670,3,0.0,0.0,,2,3,,,0,1,1,0,90,2,0,1,0,1,1,4,2,2,93,0,0,0,1991.0,A01,0,1,0,0,2,4,19,A01
200800003928,8,1,24,1340,1,2,2,1,3,482,"0, ROBERTSAU (ALLEE DE L",,,,670,4,0.0,0.0,,2,4,,,0,1,1,0,160,1,0,1,3,1,1,4,2,1,22,0,0,0,1983.0,B01,0,1,0,0,2,8,1,B01
200800003936,8,1,31,430,5,2,3,2,3,482,TOUR (RUE DE LA),,,,670,4,0.0,0.0,,2,2,,,0,2,1,0,90,2,0,0,0,1,1,4,1,5,93,0,0,0,1966.0,B01,0,1,0,0,2,7,1,B01
200800003954,8,1,11,450,5,2,9,8,3,256,COLLEGE (RUE DU),,,,680,3,0.0,0.0,,2,2,,,1,1,1,0,129,1,0,5,99,1,1,3,1,1,91,0,0,0,1957.0,B01,0,1,0,0,2,4,1,B01
200800003989,8,1,16,2105,5,2,2,1,6,266,"1, AVENUE GENERAL LECLER",,,,690,4,0.0,0.0,,2,2,,,1,1,1,0,20,2,0,1,0,1,1,4,1,9,93,0,0,0,1977.0,A01,0,1,0,0,2,0,1,A01
200800003993,8,1,15,715,5,2,1,1,7,266,"212, AVENUE ROGER SALENG",,,,690,4,0.0,0.0,,2,4,,,0,1,1,0,109,1,0,1,0,1,1,4,1,1,22,0,0,0,1947.0,A01,0,1,0,0,0,0,0,A01
200800004028,8,1,11,1635,2,1,3,1,3,486,CHARLES TERRENOIRE (RUE),,,,710,4,0.0,0.0,,2,3,,,0,2,1,0,87,1,0,1,99,1,1,4,2,3,92,0,0,0,1941.0,B01,0,1,0,0,2,5,1,B01
200800004042,8,1,8,740,1,2,1,2,6,181,JAURES JEAN (AV) N° IMP,,,,720,9,0.0,0.0,,0,0,2.0,0.0,0,1,1,0,0,2,0,5,99,1,1,4,1,9,22,0,0,0,1959.0,A01,0,1,0,16,0,7,1,A01
200800004043,8,1,8,1105,1,2,1,1,6,181,"218, GAMBETTA IMP 149 ET",,,,720,9,0.0,0.0,,2,2,,,0,1,1,0,0,2,0,1,99,1,1,4,2,9,22,0,0,0,1951.0,A01,0,1,0,16,0,0,1,A01
200800004130,8,1,23,1635,1,2,2,8,7,540,"1, CROISSET. CHEMIN DE",,,,760,2,0.0,0.0,,0,2,,,0,2,3,0,0,1,0,0,0,1,1,4,1,5,93,0,0,0,1929.0,A01,0,1,0,0,0,0,15,A01
200800004144,8,1,31,820,1,2,1,1,3,540,"1, PASCAL. RUE BLAISE",,,,760,4,0.0,0.0,,1,1,,,0,1,3,0,30,1,6,1,0,1,1,4,1,0,23,0,0,0,1980.0,A01,0,1,0,0,2,1,19,A01
200800004287,8,1,23,1605,1,2,1,1,2,21,"0, CHARLES DE FOUCAULD (",,,,800,4,0.0,0.0,,2,2,,,0,4,1,0,50,1,0,1,3,1,1,4,1,0,93,0,0,0,1982.0,A01,0,1,0,0,2,1,1,A01
200800004313,8,1,26,855,1,2,1,1,2,50,"1, MONTFERRAT(AVENUE DE)",,,,830,6,0.0,0.0,,0,1,,,0,1,1,0,0,1,0,1,0,1,1,3,2,0,0,0,0,0,1944.0,B01,0,1,0,0,2,1,5,B01
200800004355,8,1,15,1340,1,1,2,1,5,62,BARAROUX (CHEMIN DE),,,,830,4,0.0,0.0,,2,1,,,0,1,1,0,44,1,0,1,99,1,1,1,1,5,21,0,0,0,1945.0,B01,0,1,0,0,2,1,1,B01
200800004405,8,1,24,1910,5,2,1,1,3,194,"52, FAUBOURG PONT NEUF (",,,,860,4,0.0,0.0,,2,2,,,0,2,1,0,64,1,0,1,3,1,1,4,1,9,42,0,0,0,1990.0,A01,0,1,0,0,2,1,17,A01
200800004407,8,1,26,1020,1,2,2,1,3,194,"., GIBAUDERIE (RUE DE LA",,,,860,4,0.0,0.0,,2,2,,,0,1,1,0,70,1,0,1,0,1,1,4,1,1,21,0,0,0,1968.0,B01,0,1,0,0,2,7,1,B01
200800004416,8,1,12,1224,1,2,1,1,6,85,"254, BRIAND (RUE ARISTID",,,,870,4,0.0,0.0,,2,2,,,0,1,3,0,60,1,0,3,0,1,1,4,1,5,21,0,0,0,1988.0,A01,0,1,0,1,0,1,2,A01
200800004454,8,1,16,1215,1,2,1,1,6,10,"19, LECLERC (AVENUE)",,,,900,9,0.0,0.0,,0,0,,,0,1,0,0,0,2,6,4,0,1,1,1,1,5,21,0,0,0,1992.0,A01,0,1,0,0,1,4,5,A01
200800004460,8,1,19,2300,4,2,1,1,6,10,"8, CAPUCINS (RUE DES)",,,,900,4,0.0,0.0,,1,1,,,0,1,1,0,0,1,0,1,99,1,1,4,1,3,22,0,0,0,1959.0,A01,0,1,0,9,0,1,1,A01
200800004479,8,1,25,1655,1,2,1,1,2,201,VILLIERS ( AVENUE DE ),,,,910,4,0.0,0.0,,2,2,0.0,100.0,0,1,1,0,0,1,0,1,0,1,1,3,1,0,93,0,0,0,1974.0,A01,0,1,0,0,2,1,2,A01
200800004480,8,1,28,825,1,2,1,1,3,657,SOURCE (RUE DE LA ),,,,910,4,0.0,0.0,,2,2,0.0,100.0,0,1,1,0,0,1,0,1,99,1,1,3,2,5,21,0,0,0,1996.0,A01,0,1,0,0,2,1,0,A01
200800004542,8,1,18,1710,2,2,5,1,3,108,PLACE DE LA CONCORDE,,,,750,4,0.0,0.0,,2,4,,,0,1,1,0,0,2,0,1,99,1,1,4,2,5,93,0,0,0,1962.0,B01,0,1,0,0,2,2,1,B01
200800004589,8,1,21,1100,1,2,2,1,3,110,BOULEVARD SAINT DENIS,,,,750,4,0.0,0.0,,1,4,,,0,1,1,0,100,1,0,1,99,1,1,4,2,1,93,0,0,0,1967.0,B01,0,1,0,0,2,6,16,B01
200800004601,8,1,21,2000,5,2,1,2,3,120,RUE BELGRAND,,,,750,4,0.0,0.0,,2,1,,,0,1,1,0,100,2,0,1,99,1,1,4,2,5,92,0,0,0,1986.0,B01,0,1,0,0,2,1,19,B01
200800004646,8,1,23,1450,1,2,1,1,2,119,RUE DE L OURCQ,,,,750,4,0.0,0.0,,2,2,,,0,1,1,0,53,1,0,1,99,1,1,4,1,1,93,0,0,0,1966.0,A01,0,1,0,1,0,1,2,A01
200800004670,8,1,24,820,2,2,1,1,6,115,"56, RUE DU COMMERCE",,,,750,4,0.0,0.0,,1,1,,,0,1,1,0,40,1,0,1,99,1,1,4,1,1,21,0,0,0,1964.0,A01,0,1,0,0,1,1,0,A01
200800004689,8,1,25,1945,5,2,1,1,6,103,"75, RUE DE TURBIGO",,,,750,4,0.0,0.0,,1,0,,,2,1,1,0,76,1,0,5,99,1,1,4,2,5,93,0,0,0,1982.0,A01,0,1,0,0,0,1,2,A01
200800004692,8,1,25,1645,1,2,1,1,3,107,"39, AVENUE DE SUFFREN",,,,750,4,0.0,0.0,,2,0,,,0,1,1,0,0,1,0,1,99,1,1,4,2,0,41,0,0,0,1964.0,A01,0,1,0,0,2,1,17,A01
200800004738,8,1,27,50,5,2,1,1,3,113,"1, BOULEVARD DE L HOPITA",,,,750,4,0.0,0.0,,2,2,,,0,1,1,200,200,1,0,1,0,1,1,4,1,0,42,0,0,0,1988.0,A01,0,1,0,0,2,8,1,A01
200800004761,8,1,29,940,1,2,1,1,6,107,RUE DE BABYLONE,,,,750,4,0.0,0.0,,1,1,,,0,1,0,0,60,1,0,1,0,1,1,4,1,1,91,0,0,0,1986.0,B01,0,1,0,0,0,1,2,B01
200800004764,8,1,29,1320,1,2,3,1,7,109,"0, BOULEVARD HAUSSMANN",,,,750,4,0.0,0.0,,1,2,,,0,1,0,0,100,1,0,1,0,1,1,4,1,0,93,0,0,0,1981.0,A01,0,1,0,0,0,0,2,A01
200800004781,8,1,30,1645,1,2,3,2,3,105,"23, RUE LINNE",,,,750,4,0.0,0.0,,1,1,,,0,1,1,0,47,2,0,1,99,1,1,4,1,9,93,0,0,0,1942.0,B01,0,1,0,0,0,4,1,B01
200800004798,8,1,31,1140,1,2,1,1,2,113,RUE NATIONALE,,,,750,4,0.0,0.0,,1,1,,,0,1,1,0,38,1,0,1,0,1,1,4,2,1,91,0,0,0,1981.0,A01,0,1,0,0,2,4,2,A01
200800005134,8,1,2,1250,1,2,2,1,3,424,LUCIEN BOXTAEL (RUE),,,,950,4,0.0,0.0,,2,2,,,0,1,1,0,0,1,0,1,0,1,1,4,2,4,93,0,0,0,1975.0,B01,0,1,0,0,2,5,0,B01
200800005137,8,1,7,825,1,2,3,1,3,306,11EME AVENUE,,,,950,4,0.0,0.0,,2,1,,,0,1,1,0,0,1,0,1,0,1,1,4,1,2,93,0,0,0,1993.0,A01,0,1,0,0,2,0,0,A01
200800005201,8,1,7,1850,3,2,1,1,6,383,"25, RUE FEUILLAT",,,,690,4,0.0,0.0,,2,2,,,2,1,1,0,0,1,0,5,0,0,3,4,2,5,0,5,0,1,1944.0,A01,0,1,0,0,1,1,1,A01
200800005204,8,1,4,1750,5,2,2,1,3,383,RUE MAZENOD,,,,690,4,0.0,0.0,,1,3,,,0,1,1,0,0,1,0,1,0,1,1,4,1,0,93,0,0,0,1986.0,A01,0,1,0,0,2,7,19,A01
200800005216,8,1,30,2100,5,2,5,2,1,386,RUE GARIBALDI,,,,690,4,0.0,0.0,,1,4,,,0,1,0,0,0,2,6,1,0,1,1,4,2,0,93,0,0,0,1979.0,A01,0,1,0,0,2,7,19,A01
200800005303,8,1,5,1952,5,2,1,2,6,101,"98, RUE DE RIVOLI",,,,750,4,0.0,0.0,,1,3,,,3,1,1,10,143,2,0,1,0,1,1,4,2,5,93,0,0,0,1963.0,A01,0,1,0,12,2,0,2,A01
200800005328,8,1,6,2125,5,2,1,1,6,118,"94, RUE DE LA CHAPELLE",,,,750,4,0.0,0.0,,3,2,,,0,1,1,0,80,2,6,1,99,0,3,3,1,5,0,4,3,1,1985.0,A01,0,1,0,0,1,1,2,A01
200800005338,8,1,7,740,5,2,4,1,2,112,ROUTE DU PARC,,,,750,4,0.0,0.0,,2,2,,,0,1,3,0,150,0,0,0,0,1,1,4,1,1,93,0,0,0,1966.0,B01,0,1,0,0,0,4,2,B01
200800005361,8,1,8,845,1,2,1,1,3,119,BOULEVARD DE LA VILLETTE,,,,750,4,0.0,0.0,,1,1,,,1,1,1,0,71,1,0,5,99,1,1,1,1,1,93,0,0,0,1962.0,A01,0,1,0,0,0,7,17,A01
200800005367,8,1,9,1915,5,2,1,1,6,106,"8, BOULEVARD SAINT MICHE",,,,750,5,0.0,0.0,,2,4,,,3,1,1,10,192,1,0,1,99,1,1,4,1,1,93,0,0,0,1967.0,A01,0,1,0,1,1,1,1,A01
200800005373,8,1,9,2040,5,2,1,1,6,110,BOULEVARD DE MAGENTA,,,,750,4,0.0,0.0,,1,1,4.0,0.0,0,1,1,0,40,1,0,4,99,1,1,4,1,5,93,0,0,0,1986.0,A01,0,1,0,0,0,1,7,A01
200800005389,8,1,11,2130,5,2,1,1,6,106,RUE DE RENNES,,,,750,4,0.0,0.0,,2,4,0.0,10.0,0,1,1,0,130,1,0,1,99,1,1,3,1,0,41,0,0,0,1945.0,A01,0,1,0,0,1,1,1,A01
200800005512,8,1,15,855,1,2,1,2,6,105,"2 BIS, RUE PIERRE BROSSO",,,,750,4,0.0,0.0,,2,1,,,0,2,1,0,0,2,0,1,3,1,1,4,2,1,42,0,0,0,1961.0,A01,0,1,0,14,0,1,1,A01
200800005518,8,1,16,2050,5,2,1,1,2,104,"4, QUAI DE GESVRES",,,,750,4,0.0,0.0,,1,4,,,0,1,0,0,126,2,0,1,99,1,1,4,1,0,42,0,0,0,1965.0,B01,0,1,0,0,0,4,12,B01
200800005534,8,1,16,1045,1,2,2,2,6,115,"1, RUE TISSERAND",,,,750,4,0.0,0.0,,1,2,,,0,1,1,0,80,2,0,1,99,1,1,1,1,1,91,0,0,0,1951.0,A01,0,1,0,0,1,1,1,A01
200800005542,8,1,16,1315,1,2,1,2,3,120,"8, RUE LE VAU",,,,750,4,0.0,0.0,,0,1,,,1,3,1,0,89,2,0,5,3,1,1,4,1,1,21,0,0,0,1973.0,B01,0,1,0,0,2,1,1,B01
