Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,adr,gps,lat,long,dep,catr,voie,v1,v2,circ,nbv,pr,pr1,vosp,prof,plan,lartpc,larrout,surf,infra,situ,env1,place,catu,grav,sexe,trajet,secu,locp,actp,etatp,an_nais,num_veh_x,senc,catv,occutc,obs,obsm,choc,manv,num_veh_y
200500003816,5,1,12,2330,5,2,2,2,3,395.0,JAURES (BOULEVARD JEAN),,,,540,4.0,0.0,0.0,,1,3,,,3,1,1,0,0,2,0,1,99,1,1,4,1,5,92,0,0,0,1984.0,B01,0,1,0,0,2,8,1,B01
200500003818,5,1,13,1715,2,2,3,1,3,547.0,FORET DE HAYE (RUE DE LA,,,,540,4.0,0.0,0.0,,0,0,,,1,1,1,0,0,1,0,5,0,1,1,4,1,1,91,0,0,0,1970.0,B01,0,1,0,0,2,1,1,B01
200500003866,5,1,2,1825,1,2,1,1,6,121.0,"000, ASSEMBLEE-NATIONALE",,,,560,4.0,0.0,0.0,,2,2,,,3,2,1,0,0,1,0,1,0,1,1,1,1,5,93,0,0,0,1990.0,A01,0,1,0,0,1,1,2,A01
200500003877,5,1,14,625,5,2,1,1,7,107.0,LE PORT (ROGER BOULEVARD,,,,560,9.0,0.0,0.0,,2,2,,,0,1,1,0,0,1,0,1,0,1,1,4,1,9,0,0,0,0,1964.0,A01,0,1,0,12,0,2,1,A01
200500004024,5,1,14,1215,1,2,2,1,6,368.0,MERMOZ JEAN RUE,,,,590,9.0,0.0,0.0,,1,2,,,0,1,1,0,60,1,0,1,99,1,1,4,1,4,93,0,0,0,1979.0,A01,0,1,0,0,2,1,1,A01
200500004096,5,1,10,1530,1,2,1,1,6,574.0,ROGER SALENGRO(RUE),,,,590,3.0,0.0,0.0,,0,1,,,2,0,1,0,106,1,0,5,0,1,1,3,1,5,23,0,0,0,1981.0,B01,0,1,0,0,2,1,19,B01
200500004097,5,1,7,1430,1,2,2,1,3,599.0,GRAMME (CHAUSSEE),,,,590,4.0,0.0,0.0,,3,4,,,0,1,1,20,60,1,0,1,0,1,1,3,2,5,0,0,0,0,1970.0,A01,0,1,0,0,2,7,15,A01
200500004112,5,1,17,735,5,2,6,8,6,383.0,RD 75,,,,590,3.0,0.0,0.0,A,2,2,,,2,1,1,0,80,2,5,1,99,1,1,2,1,1,22,0,0,0,1982.0,A01,0,1,0,0,9,6,9,A01
200500004137,5,1,7,1205,1,2,1,8,6,6.0,FALAISE (ROUTE DE),,,,610,3.0,0.0,0.0,,3,2,,,1,1,1,10,120,2,0,1,99,1,1,4,1,1,93,0,0,0,1954.0,A01,0,1,0,0,2,8,19,A01
200500004189,5,1,10,1725,2,2,1,2,3,386.0,RD 165 E1,,,,620,3.0,0.0,1.0,E,2,2,25.0,0.0,0,1,1,0,73,2,0,1,0,1,1,3,2,5,93,0,0,0,1952.0,A01,0,1,0,0,2,6,21,A01
200500004254,5,1,26,800,2,2,6,1,3,124.0,FERRY (AVENUE JULES),,,,630,4.0,0.0,0.0,,1,2,,,0,0,2,0,87,2,0,1,3,1,1,4,1,2,93,0,0,0,1989.0,B01,0,1,0,0,0,0,0,B01
200500004327,5,1,25,1115,1,2,1,1,1,445.0,"44, MONTARDON DE",,,,640,4.0,0.0,0.0,,2,2,,,0,1,1,0,52,1,0,1,99,1,1,4,1,2,22,0,0,0,1989.0,A01,0,1,0,0,2,1,13,A01
200500004336,5,1,7,1335,1,2,3,1,2,286.0,"1, FOCH (AVENUE MARECHAL",,,,650,4.0,0.0,0.0,,2,2,,,0,1,1,0,70,1,5,1,0,1,1,3,1,5,93,0,0,0,1977.0,A01,0,1,0,0,0,0,9,A01
200500004400,5,1,13,750,2,2,2,1,3,482.0,"00, JACQUES KABLE (RUE)",,,,670,4.0,0.0,0.0,,2,3,,,1,1,1,0,113,1,5,1,3,1,1,4,1,2,41,0,0,0,1985.0,A01,0,1,0,0,2,8,19,A01
200500004540,5,1,25,2230,5,2,1,1,6,181.0,"65, PAPIN DENIS (RUE)",,,,720,9.0,0.0,0.0,,2,2,,,0,1,1,0,50,1,0,1,99,1,1,4,1,5,93,0,0,0,1981.0,A01,0,1,0,1,0,1,14,A01
200500004556,5,1,10,1450,1,2,1,1,6,10.0,"45, CARNOT (RUE)",,,,740,4.0,0.0,0.0,,0,1,,,3,1,0,0,78,1,6,1,99,1,1,1,2,9,92,0,0,0,1962.0,A01,0,1,0,0,1,1,2,A01
200500004597,5,1,3,930,1,2,2,1,2,5.0,Q DE LA TOURNELLE PT DE,,,,750,4.0,,0.0,,1,3,1009.0,0.0,0,1,1,0,90,1,0,1,0,1,1,1,1,9,0,0,0,0,1978.0,A01,0,1,0,0,2,4,15,A01
200500004600,5,1,3,1710,5,2,3,1,6,19.0,AV CORENTIN CARIOU BD MA,,,,750,4.0,,0.0,,2,4,1803.0,0.0,0,1,1,0,120,1,0,1,0,1,1,1,1,9,0,0,0,0,1973.0,A01,0,1,0,0,1,1,1,A01
200500004627,5,1,5,1845,5,2,3,2,3,7.0,PL VAUBAN AV DE SEGUR,,,,750,4.0,,0.0,,2,2,1009.0,0.0,0,1,1,0,60,2,0,1,0,1,1,4,1,9,0,0,0,0,1947.0,A01,0,1,0,0,2,2,15,A01
200500004662,5,1,8,1720,2,2,1,1,6,19.0,126 AV SIMON BOLIVAR,,,,750,4.0,,0.0,,2,3,2009.0,126.0,0,2,1,0,90,1,0,1,0,1,1,4,2,5,0,0,0,0,1975.0,A01,0,1,0,0,1,1,1,A01
200500004680,5,1,5,1905,5,2,1,2,7,17.0,118 BD MALESHERBES,,,,750,4.0,,0.0,,2,4,2009.0,118.0,0,1,1,0,120,2,0,1,0,1,1,4,1,5,0,0,0,0,1962.0,A01,0,1,0,0,0,2,21,A01
200500004681,5,1,6,1410,1,2,2,1,3,15.0,R ABBE GROULT R CROIX NI,,,,750,4.0,,0.0,,1,1,1009.0,0.0,0,1,1,0,30,1,0,1,0,1,1,4,1,4,0,0,0,0,1963.0,A01,0,1,0,0,2,3,1,A01
200500004743,5,1,10,1700,1,2,1,1,6,3.0,8 R ELZEVIR,,,,750,4.0,,0.0,,1,1,2009.0,8.0,0,1,1,0,30,9,0,1,0,1,1,4,1,4,21,0,0,0,1978.0,A01,0,1,0,1,0,1,1,A01
200500004758,5,1,14,1705,1,2,2,1,6,7.0,BD RASPAIL R DE VARENNE,,,,750,4.0,,0.0,,2,2,1009.0,0.0,0,1,1,0,60,1,0,1,0,1,1,1,2,5,0,0,0,0,1982.0,A01,0,1,0,0,1,1,17,A01
200500004851,5,1,16,105,5,2,5,1,3,10.0,R DES RECOLLETS R FG SAI,,,,750,4.0,,0.0,,2,2,1009.0,0.0,1,1,1,0,60,1,0,1,0,1,1,4,2,5,0,0,0,0,1973.0,A01,0,1,0,0,2,3,1,A01
200500004858,5,1,19,1700,2,2,3,2,1,15.0,R TESSIER R BARGUE,,,,750,4.0,,0.0,,1,1,1009.0,0.0,0,1,1,0,30,2,0,1,0,1,1,4,2,5,0,0,0,0,1977.0,A01,0,1,0,0,2,1,16,A01
200500005062,5,1,31,1755,5,2,3,1,6,7.0,R DE SEVRES R VELPEAU,,,,750,4.0,,0.0,,2,2,1708.0,0.0,0,1,1,0,60,1,0,4,0,0,3,4,2,5,0,5,1,1,1920.0,A01,1,1,0,0,1,1,0,A01
200500005119,5,1,31,2040,5,2,3,8,3,5.0,R DE LA BUCHERIE R DU PE,,,,750,4.0,,0.0,,1,1,1009.0,0.0,0,1,1,0,30,1,0,1,0,1,1,4,1,5,0,0,0,0,1978.0,A01,0,1,0,0,2,5,1,A01
200500005161,5,1,14,1240,1,2,1,1,3,322.0,"1, LECLERC. AVENUE DU MA",,,,760,3.0,0.0,0.0,,1,2,,,0,1,1,0,72,1,0,1,99,1,1,4,1,5,92,0,0,0,1965.0,A01,0,1,0,0,2,3,2,A01
200500005208,5,1,11,1600,1,2,1,1,3,284.0,PINTEVILLE (COURS),,,,770,4.0,0.0,0.0,,2,2,,,0,1,1,0,60,1,0,1,99,1,1,4,1,5,21,0,0,0,1986.0,A01,0,1,0,0,2,1,9,A01
200500005359,5,1,7,1605,1,2,1,1,2,21.0,"12, OTAGES (RUE DES)",,,,800,4.0,0.0,0.0,,2,2,,,0,1,1,0,80,1,0,1,99,1,1,4,1,5,43,0,0,0,1989.0,A01,0,1,0,0,2,1,1,A01
200500005402,5,1,12,1835,3,2,1,1,1,121.0,", CORBARIEU D 21 (ROUTE",,,,820,3.0,0.0,0.0,,2,2,,,0,1,1,0,76,1,0,1,99,1,1,3,1,5,92,0,0,0,1939.0,A01,0,1,0,0,2,1,5,A01
200500005454,5,1,16,1215,1,2,1,1,3,62.0,"0, BARAROUX (CHEMIN DE)",,,,830,4.0,0.0,0.0,,2,2,,,0,1,1,0,40,1,0,1,99,1,1,3,2,5,0,0,0,0,1994.0,A01,0,1,0,0,2,6,1,A01
200500005470,5,1,25,1320,1,2,2,1,3,62.0,"0, ROOSEVELT (AVENUE FRA",,,,830,4.0,0.0,0.0,,2,2,,,0,1,1,0,59,1,0,1,99,1,1,4,1,1,41,0,0,0,1947.0,A01,0,1,0,0,2,1,19,A01
200500005481,5,1,23,915,1,2,2,2,3,7.0,PIERRE SEMARD (avenue),,,,840,2.0,0.0,0.0,,3,6,53.0,354.0,2,1,1,20,160,2,5,1,0,1,1,4,1,5,92,0,0,0,1974.0,A01,0,1,0,0,2,7,1,A01
200500005539,5,1,13,1435,1,2,1,1,6,85.0,"9, CHENIEUX (RUE FRANCOI",,,,870,4.0,0.0,0.0,,2,2,,,0,1,1,0,60,1,0,0,99,1,1,1,1,5,93,0,0,0,1973.0,A01,0,1,0,0,1,1,9,A01
200500005690,5,1,17,1010,1,2,6,1,6,589.0,DAVOUT (PLACE),,,,910,4.0,0.0,0.0,,1,1,,,0,1,3,0,0,0,5,1,3,1,1,4,1,4,91,0,0,0,1957.0,B01,0,1,0,0,2,0,1,B01
200500006074,5,1,6,810,5,2,2,1,3,28.0,NEUVE(RUE),,,,940,2.0,0.0,0.0,,2,2,,,0,1,1,0,120,1,0,1,99,1,1,4,1,5,93,0,0,0,1977.0,B01,0,1,0,0,2,1,16,B01
200500006718,5,1,11,1610,1,2,1,8,3,26.0,PAUL DOUMER,,,,920,3.0,0.0,0.0,,3,5,,,0,1,1,0,260,2,0,1,99,1,1,1,1,0,43,0,0,0,1958.0,A01,0,1,0,0,2,3,15,A01
200500006747,5,1,10,2305,5,2,1,1,6,386.0,JULIETTE RECAMIER,,,,690,4.0,0.0,0.0,,1,1,,,0,1,1,0,0,1,0,1,0,1,1,4,1,5,92,0,0,0,1971.0,A01,0,1,0,1,1,1,5,A01
200500006815,5,2,22,1800,2,2,1,1,6,4.0,"00, VAUTRIN BD DU GENERA",,,,60,2.0,0.0,0.0,,1,4,,,0,1,1,65,140,1,0,1,3,0,3,3,2,5,0,4,3,0,1940.0,A01,1,1,0,0,1,1,1,A01
200500006920,5,2,12,820,1,2,4,1,1,88.0,"0, ANGLAIS (A PARTIR DU",,,,60,2.0,0.0,0.0,,3,7,,,0,1,1,30,100,1,0,1,0,1,1,3,1,5,93,0,0,0,1936.0,A01,0,1,0,0,2,1,15,A01
200500007120,5,2,11,1000,1,2,1,1,6,55.0,"22, PRADO (AVENUE DU)",,,,130,4.0,0.0,0.0,,1,1,0.0,0.0,0,1,1,0,32,1,0,1,99,1,1,4,1,0,0,0,0,0,,A01,0,1,0,14,0,0,0,A01
200500007157,5,2,24,1230,1,2,4,1,3,55.0,LITTORAL (CHEMIN DU),,,,130,4.0,0.0,0.0,,1,3,0.0,0.0,0,2,1,0,70,1,2,1,99,1,1,3,1,0,0,0,0,0,,B01,0,1,0,0,0,0,12,B01
200500007311,5,2,16,959,1,2,1,1,6,300.0,"220, SAUTEL  BOULEVARD A",,,,170,4.0,0.0,0.0,,2,4,,,0,1,1,20,140,1,5,4,99,1,1,4,1,9,21,0,0,0,1939.0,A01,0,1,0,8,0,1,1,A01
200500007338,5,2,22,930,1,2,3,8,3,50.0,"01, DORMOY (AVENUE MARX)",,,,180,4.0,0.0,0.0,,2,2,,,2,1,1,0,60,2,0,1,0,1,1,3,2,4,93,0,0,0,1971.0,B01,0,1,0,0,2,1,1,B01
200500007371,5,2,23,852,1,2,2,1,3,166.0,BERNARD    PALISSY (BOUL,,,,210,3.0,0.0,0.0,,3,6,,,0,1,1,90,130,1,5,1,99,1,1,4,1,1,93,0,0,0,1970.0,A01,0,1,0,0,2,4,11,A01
200500007502,5,2,11,835,2,2,1,2,6,19.0,"27, CORDON FRANCOIS",,,,290,9.0,0.0,0.0,,1,0,,,0,1,1,0,0,2,0,1,0,1,1,4,1,0,93,0,0,0,1993.0,A01,0,1,0,0,2,1,9,A01
200500007555,5,2,26,1727,1,2,3,1,1,189.0,"., MONNET JEAN (COURS)",,,,300,4.0,0.0,0.0,,3,2,,,0,1,1,0,70,1,0,1,0,1,1,4,2,0,23,0,0,0,1989.0,A01,0,1,0,0,2,1,2,A01
200500007594,5,2,11,1010,1,2,1,1,7,555.0,"131, PERROUD (rue Claude",,,,310,4.0,0.0,0.0,,2,1,,,3,1,1,60,70,1,0,5,99,1,1,4,1,5,93,0,0,0,1944.0,A01,0,1,0,0,0,0,1,A01
200500007604,5,2,15,1532,1,2,3,4,3,555.0,STRASBOURG (BD DE) DU 1A,,,,310,4.0,0.0,0.0,,2,4,,,0,1,1,0,110,2,0,1,99,1,1,4,1,5,93,0,0,0,1958.0,A01,0,1,0,0,2,1,1,A01
200500007643,5,2,21,1732,1,2,1,1,6,9.0,"1, MER (BD DE LA)",,,,330,4.0,0.0,0.0,,1,1,,,0,1,3,0,35,1,0,1,0,1,1,1,2,5,92,0,0,0,1992.0,A01,0,1,0,0,1,1,2,A01
200500007680,5,2,15,1700,1,2,1,1,3,63.0,"137/139, HUGO (CRS VICTO",,,,330,4.0,0.0,0.0,,3,2,,,3,1,1,0,0,1,0,1,0,1,1,4,1,0,23,0,0,0,1978.0,A01,0,1,0,0,2,1,19,A01
200500007682,5,2,15,2000,5,2,2,2,3,63.0,STUTTENBERG (CRS BALGUER,,,,330,4.0,0.0,0.0,,1,2,,,1,1,1,0,65,2,0,1,0,1,1,4,2,0,23,0,0,0,1956.0,A01,0,1,0,0,2,2,1,A01
200500007743,5,2,18,1220,1,2,1,1,6,172.0,"220, PRES D'ARENES (AVEN",,,,340,4.0,0.0,0.0,,1,3,,,0,1,1,0,100,1,0,1,99,1,1,4,1,5,93,0,0,0,1990.0,A01,0,1,0,0,2,7,19,A01
