Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,adr,gps,lat,long,dep,catr,voie,v1,v2,circ,nbv,pr,pr1,vosp,prof,plan,lartpc,larrout,surf,infra,situ,env1,place,catu,grav,sexe,trajet,secu,locp,actp,etatp,an_nais,num_veh_x,senc,catv,occutc,obs,obsm,choc,manv,num_veh_y
201500036567,15,12,4,1310,1,2,1,1,7,425,TEMPLIERS (ROUTE DES),,,,910,3,133.0,,,3.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,1,3,1,0.0,22.0,0.0,0.0,0.0,1931.0,A01,0,1,0,0.0,0.0,0.0,0.0,A01
201500036616,15,3,7,1030,1,2,1,1,2,114,PIERRE PROST (AVENUE),,,,910,3,94.0,,,2.0,2.0,4.0,150.0,0.0,1.0,1.0,0.0,200.0,1.0,0.0,1.0,99.0,1.0,1,3,1,0.0,93.0,0.0,0.0,0.0,1971.0,A01,0,1,0,0.0,2.0,1.0,0.0,A01
201500036641,15,11,9,1820,2,2,6,1,3,97,ROCHOPT (RUE),M,4869090.0,252570.0,910,3,33.0,,,2.0,2.0,8.0,629.0,,1.0,2.0,,,1.0,,0.0,,1.0,1,4,1,0.0,93.0,0.0,0.0,0.0,1986.0,B01,0,1,0,0.0,2.0,8.0,1.0,B01
201500036663,15,10,25,1208,1,2,3,1,3,174,AVENIR (RUE DE L'),M,4858075.0,247633.0,910,2,7.0,,K,2.0,2.0,21.0,500.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1964.0,B01,0,1,0,0.0,2.0,7.0,0.0,B01
201500036767,15,3,10,1230,1,1,1,1,7,223,RN20,,,,910,2,20.0,,,3.0,4.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,1,4,1,0.0,21.0,0.0,0.0,0.0,1966.0,A01,0,1,0,0.0,0.0,0.0,0.0,A01
201500036893,15,1,12,1430,1,2,7,1,3,434,AIMEE ET MARIE GEOFFREY,M,4864601.0,235354.0,910,4,0.0,,,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,1,4,1,0.0,21.0,0.0,0.0,0.0,1947.0,A01,0,1,0,0.0,2.0,4.0,1.0,A01
201500036894,15,6,16,1510,1,2,1,1,1,286,RN7,M,4866894.0,239338.0,910,2,7.0,,,2.0,2.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,2,0.0,21.0,0.0,0.0,0.0,1971.0,B01,0,1,0,0.0,2.0,1.0,0.0,B01
201500036950,15,12,29,1750,3,1,3,1,1,161,"4, HELENE BOUCHER (RUE)",M,4871517.0,230370.0,910,4,0.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,3,1,0.0,93.0,0.0,0.0,0.0,1989.0,B01,0,1,0,0.0,2.0,1.0,0.0,B01
201500036983,15,3,7,1055,1,2,1,1,3,689,EUROPE (BOULEVARD DE L'),,,,910,3,167.0,,a,3.0,2.0,6.0,200.0,1.0,1.0,1.0,0.0,50.0,1.0,5.0,1.0,0.0,1.0,1,4,1,0.0,93.0,0.0,0.0,0.0,1967.0,A01,0,1,0,0.0,2.0,8.0,19.0,A01
201500037039,15,10,1,1950,1,2,1,1,2,421,RAYMOND PAUMIER (RUE),M,4870420.0,244639.0,910,4,0.0,,,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,100.0,1.0,0.0,1.0,99.0,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1999.0,B01,0,1,0,0.0,2.0,1.0,2.0,B01
