Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,adr,gps,lat,long,dep,catr,voie,v1,v2,circ,nbv,pr,pr1,vosp,prof,plan,lartpc,larrout,surf,infra,situ,env1,place,catu,grav,sexe,trajet,secu,locp,actp,etatp,an_nais,num_veh_x,senc,catv,occutc,obs,obsm,choc,manv,num_veh_y
201100000004,11,9,22,1515,1,2,1,1.0,5.0,11,rue de Touraine,M,5051861.0,293043.0,590,3,39.0,,,2.0,0.0,8.0,400.0,0.0,1.0,1.0,0.0,58.0,1.0,0.0,1.0,0.0,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1971.0,A01,0,1,0,0.0,2.0,0.0,1.0,A01
201100000006,11,11,14,1745,5,2,1,1.0,2.0,11,RUE NATIONALE,M,5052684.0,293423.0,590,3,39.0,,,2.0,0.0,7.0,250.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,3,1,1.0,21.0,0.0,0.0,0.0,1988.0,A01,0,1,0,1.0,0.0,1.0,0.0,A01
201100000020,11,1,27,1800,5,2,1,1.0,3.0,256,8 rue Calmette Guerin,M,5055818.0,313667.0,590,4,0.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,60.0,1.0,0.0,1.0,99.0,1.0,1,3,2,9.0,41.0,0.0,0.0,0.0,1974.0,B02,0,1,0,0.0,2.0,2.0,1.0,B02
201100000060,11,5,11,1400,1,1,1,1.0,3.0,73,Chemin du monts des cats,M,5078713.0,267061.0,590,4,0.0,,,2.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,52.0,1.0,0.0,1.0,99.0,1.0,1,3,1,5.0,1.0,0.0,0.0,0.0,1956.0,B02,0,1,0,0.0,2.0,8.0,1.0,B02
201100000098,11,1,22,1145,1,1,1,1.0,1.0,482,route de Linselles,M,5072196.0,302526.0,590,3,36.0,,,2.0,0.0,10.0,400.0,0.0,1.0,2.0,0.0,51.0,1.0,0.0,1.0,0.0,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1965.0,B02,0,1,0,0.0,0.0,3.0,1.0,B02
201100000170,11,8,26,1500,1,2,1,1.0,3.0,545,RUE DE L ARBRE DE GUISE,M,5005597.0,353921.0,590,3,115.0,,,2.0,2.0,20.0,750.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,1,2,1,5.0,1.0,0.0,0.0,0.0,1998.0,A01,0,1,0,0.0,2.0,7.0,1.0,A01
201100000195,11,11,23,715,3,1,1,5.0,1.0,617,Route de PONT SUR SAMBRE,M,5025049.0,385199.0,590,3,117.0,,A,2.0,2.0,0.0,300.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,99.0,1.0,1,3,1,1.0,1.0,0.0,0.0,0.0,1976.0,A01,0,1,0,0.0,2.0,1.0,13.0,A01
201100000202,11,10,1,1845,1,2,1,7.0,1.0,619,"CD942, 54 route de BAVAY",M,5025797.0,365474.0,590,3,942.0,,,2.0,0.0,35.0,30.0,0.0,3.0,2.0,0.0,70.0,1.0,0.0,1.0,99.0,1.0,1,3,1,5.0,1.0,0.0,0.0,0.0,1970.0,A01,0,1,0,0.0,2.0,1.0,17.0,A01
201100000387,11,4,24,1545,1,2,1,1.0,1.0,258,"rue de St Pol, RD101",M,5036000.0,226800.0,620,3,101.0,,,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,65.0,1.0,0.0,1.0,0.0,1.0,1,3,1,0.0,1.0,0.0,0.0,0.0,2006.0,B02,0,1,0,0.0,2.0,0.0,13.0,B02
201100001123,11,9,16,1615,1,2,1,1.0,6.0,624,R THIERRY,M,4987928.0,121897.0,760,4,0.0,,,1.0,1.0,5.0,747.0,0.0,0.0,1.0,0.0,47.0,1.0,0.0,1.0,3.0,1.0,1,1,1,5.0,91.0,0.0,0.0,0.0,1968.0,A01,0,1,0,0.0,1.0,0.0,1.0,A01
201100001287,11,11,12,1,3,2,1,1.0,2.0,306,HAMEAU DE FUMECON,M,4897490.0,115867.0,270,3,6154.0,,,0.0,2.0,23.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,1,2,1,9.0,1.0,0.0,0.0,0.0,1993.0,B02,0,1,0,0.0,2.0,1.0,5.0,B02
201100001378,11,12,23,2015,3,1,1,3.0,5.0,226,,M,4931460.0,160332.0,270,3,6.0,,,2.0,2.0,8.0,800.0,0.0,1.0,1.0,0.0,68.0,2.0,0.0,1.0,99.0,1.0,1,2,1,5.0,41.0,0.0,0.0,0.0,1962.0,B02,0,1,0,0.0,2.0,4.0,2.0,B02
201100001500,11,1,19,1400,1,2,2,1.0,1.0,94,rue de tanouarn,M,4835744.0,-171484.0,350,3,20.0,,,,,0.0,0.0,,,,,,,,,,1.0,1,3,1,9.0,21.0,,,,1943.0,B01,0,1,0,,,,2.0,B01
201100001503,11,2,28,1745,1,1,2,1.0,3.0,193,,M,4823972.0,-171215.0,350,3,25.0,,,,,,,,,,,,,5.0,1.0,99.0,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1985.0,A01,0,1,0,0.0,2.0,6.0,1.0,A01
201100001529,11,12,11,1230,1,1,1,8.0,3.0,117,,M,4815200.0,-223500.0,350,3,58.0,,,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,46.0,1.0,0.0,1.0,99.0,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1960.0,B02,0,1,0,0.0,0.0,8.0,2.0,B02
201100001543,11,10,1,1630,1,1,1,1.0,2.0,240,,M,4808300.0,-177000.0,350,3,21.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,3,1,5.0,21.0,0.0,0.0,0.0,1950.0,A01,0,1,0,0.0,2.0,4.0,1.0,A01
201100001667,11,11,19,930,1,1,1,1.0,3.0,222,,M,4854800.0,-156000.0,350,3,90.0,,,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,1.0,0.0,1.0,99.0,1.0,1,1,2,5.0,,0.0,0.0,0.0,1995.0,A01,0,1,0,0.0,9.0,7.0,14.0,A01
201100001742,11,3,22,1545,1,1,3,1.0,3.0,151,CARGOUET,M,4845312.0,-259705.0,220,4,,,,2.0,2.0,,,0.0,1.0,1.0,,,1.0,0.0,1.0,99.0,1.0,1,3,1,5.0,93.0,0.0,0.0,0.0,1940.0,B02,0,1,0,0.0,2.0,8.0,15.0,B02
201100001774,11,12,12,1100,1,2,6,7.0,3.0,136,rond point du bois solei,M,4817500.0,-275300.0,220,4,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,85.0,2.0,0.0,1.0,0.0,1.0,1,2,1,5.0,21.0,0.0,0.0,0.0,1927.0,B02,0,1,0,0.0,2.0,2.0,1.0,B02
201100001785,11,8,30,1215,1,2,3,1.0,3.0,162,chemin de kérano,M,4876899.0,-305178.0,220,4,,,,2.0,2.0,,,0.0,1.0,1.0,,,1.0,0.0,1.0,99.0,1.0,1,3,1,1.0,93.0,0.0,0.0,0.0,1981.0,B01,0,1,0,0.0,2.0,1.0,19.0,B01
201100001792,11,7,3,900,1,1,6,1.0,2.0,81,Rd Pt des Grands Champs,M,4848167.0,-264573.0,220,3,786.0,,,1.0,2.0,17.0,3878.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,1,2,1,5.0,21.0,0.0,0.0,0.0,1932.0,B02,0,1,0,0.0,2.0,4.0,1.0,B02
201100001818,11,7,22,1600,1,1,1,1.0,1.0,118,,M,4845300.0,-200700.0,220,3,794.0,,,2.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,69.0,1.0,0.0,1.0,99.0,1.0,1,4,1,5.0,21.0,0.0,0.0,0.0,1949.0,B02,0,1,0,0.0,2.0,6.0,2.0,B02
201100001841,11,2,12,1345,1,1,1,1.0,2.0,190,L'HIPPODROME,M,4853243.0,-205619.0,220,3,766.0,,,2.0,2.0,0.0,929.0,0.0,1.0,1.0,0.0,37.0,1.0,0.0,1.0,99.0,1.0,1,4,1,4.0,21.0,0.0,0.0,0.0,1985.0,A01,0,1,0,0.0,2.0,4.0,1.0,A01
201100001843,11,3,25,915,1,1,1,1.0,1.0,209,,M,4858000.0,-214000.0,220,3,768.0,,,2.0,2.0,33.0,500.0,0.0,2.0,2.0,0.0,79.0,1.0,5.0,1.0,0.0,1.0,1,3,2,5.0,,0.0,0.0,0.0,1929.0,B02,0,1,0,0.0,2.0,2.0,19.0,B02
201100001854,11,8,15,1830,1,2,1,1.0,1.0,179,rue es accacias,M,4864000.0,-240900.0,220,3,34.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,62.0,1.0,0.0,1.0,0.0,1.0,1,3,1,5.0,1.0,0.0,0.0,0.0,1953.0,A01,0,1,0,0.0,2.0,2.0,17.0,A01
201100001866,11,7,10,1245,1,2,3,1.0,7.0,183,RUE DU JEGUET/ROSEAUX,M,4817882.0,-257895.0,220,4,,,,2.0,2.0,,,,1.0,1.0,,,1.0,0.0,4.0,99.0,1.0,1,3,1,1.0,22.0,0.0,0.0,0.0,1961.0,A01,0,1,0,12.0,0.0,8.0,16.0,A01
201100001920,11,8,20,1145,1,1,2,1.0,3.0,152,FEUNTEUN VIN,M,4875720.0,-327886.0,220,3,6.0,,,2.0,2.0,33.0,1404.0,0.0,3.0,1.0,0.0,80.0,1.0,5.0,1.0,99.0,1.0,1,3,1,5.0,22.0,0.0,0.0,0.0,1987.0,B02,0,1,0,0.0,2.0,8.0,15.0,B02
201100001921,11,8,24,1530,1,1,4,1.0,2.0,196,,M,4875744.0,-315311.0,220,3,72.0,,,2.0,2.0,0.0,1.0,0.0,1.0,1.0,,,1.0,0.0,1.0,99.0,1.0,1,2,2,5.0,21.0,0.0,0.0,0.0,1962.0,A01,0,1,0,0.0,2.0,1.0,2.0,A01
201100001938,11,6,7,1800,1,1,1,1.0,1.0,8,,M,4806605.0,-455759.0,290,3,7.0,,,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,3,1,5.0,1.0,0.0,0.0,0.0,1973.0,B02,0,1,0,0.0,2.0,1.0,1.0,B02
201100001951,11,5,1,1645,1,2,1,1.0,3.0,46,route de br?huel,M,4808407.0,-431361.0,290,4,5.0,,,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,60.0,1.0,0.0,1.0,0.0,1.0,1,3,1,5.0,1.0,0.0,0.0,0.0,2000.0,B02,0,1,0,0.0,2.0,8.0,11.0,B02
201100001954,11,10,27,1630,1,2,1,8.0,3.0,46,avenue de la gare,M,4809394.0,-434129.0,290,6,0.0,,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,2.0,0.0,1.0,0.0,1.0,1,3,1,1.0,1.0,0.0,0.0,0.0,1971.0,B02,0,1,0,0.0,2.0,1.0,1.0,B02
201100001959,11,2,22,730,5,2,9,2.0,1.0,58,RESIDENCE DE KERVIHAN,M,4789961.0,-402043.0,290,9,0.0,,,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,1,4,1,1.0,42.0,0.0,0.0,0.0,1990.0,B02,0,1,0,0.0,2.0,1.0,1.0,B02
