Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,adr,gps,lat,long,dep,catr,voie,v1,v2,circ,nbv,pr,pr1,vosp,prof,plan,lartpc,larrout,surf,infra,situ,env1,place,catu,grav,sexe,trajet,secu,locp,actp,etatp,an_nais,num_veh_x,senc,catv,occutc,obs,obsm,choc,manv,num_veh_y
200600002925,6,1,28,1720,1,1,9,8,7,458,EGREVILLE (ROUTE D'),,,,770,3,0.0,0.0,,2,2,7.0,0.0,0,1,1,0,60,7,0,1,99,1,1,2,1,0,91.0,0,0,0,1932.0,A01,0,1,0,0,0,0,1,A01
200600003064,6,1,1,1040,1,2,2,1,3,65,VILLENEUVE (RUE EMILIE D,,,,810,3,0.0,0.0,,1,2,0.0,772.0,0,1,2,0,80,1,0,1,99,1,1,4,1,5,21.0,0,0,0,1957.0,B01,0,1,0,0,2,5,1,B01
200600003100,6,1,24,1812,3,1,1,1,3,61,CD8,,,,830,3,0.0,0.0,,2,1,,,0,1,1,0,60,1,0,1,99,1,1,3,1,5,92.0,0,0,0,1954.0,B01,0,1,0,0,2,8,13,B01
200600003163,6,1,5,1919,2,2,1,1,1,35,"000, DONNE (CHEMIN)",,,,840,4,0.0,0.0,,2,2,,,0,1,1,0,70,1,0,1,0,1,1,3,1,0,93.0,0,0,0,1984.0,A01,0,1,0,0,2,3,16,A01
200600003179,6,1,25,1435,1,2,9,1,6,194,"25, TRAVOT (RUE JEAN-PIE",,,,850,9,0.0,0.0,,1,1,,,0,2,1,0,38,1,0,4,99,1,1,1,1,5,93.0,0,0,0,1991.0,A01,0,1,0,0,1,1,1,A01
200600003243,6,1,30,1805,3,2,1,8,2,160,"23, SAINT-NICOLAS(RUE)",,,,880,4,0.0,0.0,,2,2,,,0,2,1,0,56,7,0,1,99,1,1,4,1,5,22.0,0,0,0,1983.0,A01,0,1,0,0,2,4,1,A01
200600003320,6,1,21,1955,5,2,1,1,2,549,"1, GABRIEL PERI (AVENUE)",,,,910,4,0.0,0.0,,2,2,,,0,1,1,0,0,1,0,1,99,1,1,4,1,4,21.0,0,0,0,1983.0,A01,0,1,0,0,2,1,1,A01
200600003388,6,1,11,750,5,2,3,1,6,25,ESTIENNE D'ORVES (RUE),,,,920,4,0.0,0.0,,2,2,1.0,0.0,0,1,1,0,70,1,0,1,0,1,1,3,2,4,93.0,0,0,0,1947.0,A01,0,1,0,0,2,1,1,A01
200600003434,6,1,4,1210,1,2,6,1,2,49,"70, JAURES AVENUE JEAN N",,,,920,3,0.0,0.0,,2,2,,,0,1,1,0,82,0,0,1,0,1,1,4,2,5,93.0,0,0,0,1982.0,A01,0,1,0,0,2,1,2,A01
200600003614,6,1,13,930,1,2,1,8,6,63,"121, BARBUSSE HENRI BOUL",,,,930,2,0.0,0.0,,2,2,,,0,1,0,0,70,1,0,1,3,1,1,3,1,0,93.0,0,0,0,1983.0,A01,0,1,0,0,2,1,21,A01
200600003749,6,1,11,1550,1,2,1,2,6,44,"22, HENRI BARBUSSE (R)",,,,940,4,0.0,0.0,,2,2,,,0,1,1,0,66,2,0,1,99,1,1,2,1,5,93.0,0,0,0,1922.0,A01,0,1,0,0,2,2,16,A01
200600003843,6,1,30,1540,1,2,1,1,2,58,GENERAL DE GAULLE (AV DU,,,,940,4,0.0,0.0,,2,1,,,0,1,1,0,67,1,0,1,0,1,1,4,1,0,93.0,0,0,0,1994.0,A01,0,1,0,0,2,4,13,A01
200600003847,6,1,2,1840,5,2,2,1,3,68,PONT DE CRETEIL (R DU),,,,940,2,0.0,0.0,,1,2,,,0,1,1,0,57,1,0,1,3,1,1,4,1,5,93.0,0,0,0,1988.0,A01,0,1,0,0,2,1,5,A01
200600003849,6,1,10,905,1,2,2,1,3,68,MARINVILLE (AV DE),,,,940,4,0.0,0.0,,1,1,,,0,2,1,0,57,1,0,1,99,1,1,4,1,2,93.0,0,0,0,1989.0,A01,0,1,0,0,2,4,1,A01
200600004239,6,1,13,1120,1,2,1,1,2,383,"77, GAMBETTA",,,,690,4,0.0,0.0,,2,3,,,0,1,1,0,0,1,0,1,0,1,1,4,1,9,91.0,0,0,0,1983.0,A01,0,1,0,0,2,1,2,A01
200600004243,6,1,19,810,1,2,1,1,2,383,PAUL BERT,,,,690,4,0.0,0.0,,2,3,,,0,1,1,0,0,1,0,1,0,1,1,4,2,1,93.0,0,0,0,1978.0,A01,0,1,0,0,2,1,2,A01
200600004245,6,1,20,2250,5,2,1,2,2,386,GENERAL SARRAIL (DU),,,,690,4,0.0,0.0,,1,3,,,0,1,1,0,0,2,0,1,0,1,1,4,1,5,93.0,0,0,0,1975.0,A01,0,1,0,0,2,1,1,A01
200600004550,6,1,12,1315,1,2,1,1,1,507,RUE JULES CAYAUX,M,4891200.0,127700.0,270,4,0.0,0.0,,2,2,0.0,0.0,0,1,1,0,45,0,5,1,0,1,1,3,2,2,21.0,0,0,0,1995.0,A01,0,1,0,0,0,1,19,A01
200600005188,6,1,27,800,1,2,1,1,1,37,chef lieu,M,4621200.0,640500.0,740,3,20.0,0.0,,2,2,19.0,250.0,0,1,0,0,90,1,0,1,3,1,1,3,1,5,0.0,0,0,0,1931.0,A01,0,1,0,0,0,1,15,A01
200600005775,6,1,22,1100,1,1,1,1,1,176,,M,4710300.0,54900.0,370,3,58.0,0.0,,2,0,0.0,0.0,0,2,1,0,70,1,0,1,0,1,1,3,1,5,21.0,0,0,0,1955.0,A01,0,1,0,0,9,0,1,A01
200600005807,6,1,30,1030,1,1,1,1,1,40,,M,4346800.0,561300.0,130,3,56.0,0.0,C,2,0,2.0,100.0,1,0,2,0,60,1,5,0,0,1,1,3,1,5,22.0,0,0,0,1937.0,A01,0,1,0,0,2,1,19,A01
200600006020,6,1,6,1445,1,2,1,1,2,229,"12, MONNET (RUE JEAN)",,,,270,4,0.0,0.0,,2,2,,,0,1,1,0,0,1,0,1,99,1,1,4,1,5,93.0,0,0,0,1986.0,A01,0,1,0,0,2,1,1,A01
200600006241,6,2,6,630,3,1,1,5,6,308,,M,4920900.0,-12100.0,140,2,175.0,0.0,,2,0,0.0,0.0,0,1,1,0,0,1,0,3,0,1,1,4,1,1,0.0,0,0,0,1980.0,A01,0,1,0,0,0,8,2,A01
200600006316,6,2,8,1145,1,2,1,1,6,176,Intersection rue de la C,M,4763100.0,-71300.0,490,4,0.0,0.0,,0,0,0.0,0.0,0,1,0,0,82,1,0,0,0,1,1,4,2,3,0.0,0,0,0,1941.0,A01,0,1,0,0,0,5,1,A01
200600006473,6,2,22,730,5,2,6,2,6,202,Rond point du 46éme  RI,M,4665000.0,-24800.0,790,4,0.0,0.0,,1,0,0.0,0.0,0,2,2,70,32,2,5,1,0,1,1,4,1,1,0.0,0,0,0,1956.0,A01,0,1,0,0,0,0,0,A01
200600007048,6,2,18,1100,1,1,1,1,1,185,,M,4379300.0,376000.0,340,3,122.0,0.0,,2,0,4.0,800.0,0,0,1,60,60,1,0,1,0,1,1,3,1,5,21.0,0,0,0,1937.0,A01,0,1,0,0,2,1,2,A01
200600007596,6,2,20,735,1,2,2,1,3,88,"2, CHATEAUNEUF (RUE)",,,,60,4,0.0,0.0,,1,1,,,0,1,1,0,110,2,0,1,0,1,1,4,1,1,43.0,0,0,0,1962.0,B01,0,1,0,0,2,1,16,B01
200600007627,6,2,28,1825,2,2,1,1,6,88,"37, GROSSO (JUSQU'AU N°",,,,60,4,0.0,0.0,,2,2,,,0,1,1,0,0,1,0,1,0,1,1,1,1,1,42.0,0,0,0,1985.0,A01,0,1,0,0,1,1,1,A01
200600007710,6,2,14,1245,1,2,1,1,6,55,"82, TIMONE (AVENUE DE LA",,,,130,4,1.0,0.0,A,0,0,,,0,0,1,0,50,1,0,0,0,0,3,3,1,5,0.0,4,3,1,1943.0,A01,1,1,0,0,0,0,0,A01
200600007722,6,2,18,245,5,2,1,1,6,55,"242A, PRADO (AVENUE)",,,,130,4,1.0,0.0,A,0,2,,,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0.0,0,0,0,1983.0,A01,0,1,0,0,0,0,0,A01
200600007727,6,2,16,1630,2,2,9,1,6,55,SAINT MENET (AVENUE DE),,,,130,4,1.0,0.0,A,2,2,,,0,1,1,0,0,0,0,1,0,1,1,4,1,0,0.0,0,0,0,1983.0,A01,0,1,0,0,2,1,2,A01
200600007735,6,2,7,1700,1,2,1,1,6,55,PAUL CLAUDEL (BOULEVARD),,,,130,4,1.0,0.0,A,0,0,,,0,0,0,0,0,0,0,0,0,1,1,4,2,0,0.0,0,0,0,1983.0,A01,0,1,0,0,0,0,0,A01
200600007790,6,2,25,910,1,2,9,1,6,55,"9, PALAMA (CHEMIN DE)",,,,130,4,1.0,0.0,A,2,2,,,0,1,1,0,75,1,0,1,0,1,1,3,1,5,0.0,0,0,0,1942.0,A01,0,1,0,14,0,1,1,A01
200600007871,6,2,17,1600,1,2,1,1,6,55,"11, AUBAGNE (RUE D')",,,,130,9,1.0,0.0,A,0,0,,,0,1,0,0,0,1,0,1,0,0,3,3,2,0,0.0,1,0,0,1960.0,A01,2,1,0,0,1,0,0,A01
200600007907,6,2,6,1620,1,2,3,1,1,118,", ROUTE DE LION",,,,140,4,0.0,0.0,,2,2,,,0,1,1,0,70,1,0,1,99,1,1,3,1,2,92.0,0,0,0,1980.0,A01,0,1,0,0,2,1,1,A01
200600008074,6,2,14,1135,1,2,1,1,3,70,"SANS, D 339 17",,,,280,3,0.0,0.0,,2,2,,,0,1,2,0,60,1,0,1,99,1,1,4,2,5,41.0,0,0,0,1959.0,B01,0,1,0,0,2,8,1,B01
200600008152,6,2,17,1955,5,2,2,1,3,69,"1, MIMOSAS (RUE DES)",,,,310,4,0.0,0.0,,2,0,,,1,1,1,0,88,1,0,5,0,1,1,3,1,1,22.0,0,0,0,1949.0,A01,0,1,0,0,2,0,1,A01
200600008163,6,2,2,615,5,2,1,1,3,555,"21, ALL EMILE MONSO",,,,310,4,0.0,0.0,,2,1,,,0,2,1,0,45,1,0,1,99,1,1,4,1,1,23.0,0,0,0,1957.0,A01,0,1,0,0,2,1,15,A01
200600008176,6,2,9,1056,1,2,1,1,6,555,"32, RUE MATABIAU",,,,310,4,0.0,0.0,,2,1,,,0,1,1,0,70,1,0,1,99,1,1,4,1,0,21.0,0,0,0,1952.0,A01,0,1,0,0,2,1,15,A01
200600008214,6,2,21,1344,1,2,1,1,6,555,"0, RUE DU PONT MONTAUDRA",,,,310,4,0.0,0.0,,1,1,,,0,2,1,0,100,1,0,1,99,1,1,1,1,0,93.0,0,0,0,1979.0,A01,0,1,0,0,2,4,19,A01
200600008220,6,2,22,835,1,2,1,1,7,555,"0, AV DIDIER DAURAT",,,,310,4,0.0,0.0,,2,1,,,0,2,1,0,50,1,0,1,0,1,1,3,1,0,0.0,0,0,0,1985.0,A01,0,1,0,0,2,1,15,A01
200600008305,6,2,25,845,1,2,2,1,3,63,CRS DE LA MARNE,,,,330,4,0.0,0.0,,2,3,,,3,1,1,0,88,1,0,1,0,1,1,4,1,1,0.0,0,0,0,1984.0,A01,0,1,0,0,2,1,1,A01
200600008372,6,2,16,1838,2,2,3,2,3,172,"PAS DE N, CROIX DE LAS C",,,,340,4,0.0,0.0,,2,2,,,0,2,1,0,68,1,5,1,3,1,1,3,2,0,93.0,0,0,0,1955.0,B01,0,1,0,0,2,1,15,B01
200600008411,6,2,9,1720,1,2,2,1,3,238,"00, ROOSEVELT (BD FRANKL",,,,350,4,0.0,0.0,,2,2,,,0,1,1,0,60,1,0,1,0,1,1,4,1,4,93.0,0,0,0,1950.0,B01,0,1,0,0,2,1,0,B01
200600008431,6,2,22,315,5,2,1,1,6,238,"00, CARREL (BD ALEXIS)",,,,350,4,0.0,0.0,,2,1,,,0,2,1,0,30,1,0,1,0,1,1,4,1,0,23.0,0,0,0,1986.0,A01,0,1,0,1,0,1,1,A01
200600008439,6,2,10,1355,1,2,1,1,7,159,FORET (AVENUE DE LA) R.D,,,,360,3,0.0,0.0,,4,2,,,0,0,0,0,84,1,0,1,0,1,1,4,1,5,93.0,0,0,0,1947.0,A01,0,1,0,0,0,1,1,A01
200600008457,6,2,3,1910,2,2,3,1,3,185,"00, GARE (PLACE DE LA)",,,,380,4,0.0,0.0,,2,3,,,1,1,0,0,101,1,0,5,0,1,1,4,1,5,22.0,0,0,0,1975.0,B01,0,1,0,0,2,8,1,B01
200600008461,6,2,9,900,1,2,1,1,3,185,"107, ALLIES (RUE DES)",,,,380,4,0.0,0.0,,2,2,,,2,1,1,0,82,2,0,4,0,1,1,4,1,1,22.0,0,0,0,1974.0,A01,0,1,0,0,2,1,1,A01
200600008472,6,2,23,650,5,2,1,1,2,185,"00, REYNIER (RUE ALB.)",,,,380,4,0.0,0.0,,1,1,,,1,2,1,0,58,1,0,1,0,1,1,4,1,0,22.0,0,0,0,1982.0,A01,0,1,0,0,2,4,13,A01
200600008491,6,2,5,1120,1,2,1,1,6,269,"48, COURTIRAS (RUE DE)",,,,410,4,0.0,0.0,,2,2,,,0,1,3,0,89,1,0,1,0,1,1,3,1,5,21.0,0,0,0,1985.0,A01,0,1,0,1,0,4,1,A01
200600008584,6,2,20,1425,1,2,2,1,3,184,"01, LILAS (ALLÉE DES)",,,,440,4,0.0,0.0,,2,2,,,0,1,1,0,60,2,5,1,0,1,1,4,2,0,93.0,0,0,0,1958.0,B01,0,1,0,0,2,1,1,B01
